"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK012800","0000","  472","  272","  200","42 %","",
"[Totle]"," ","  472","  272","  200","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK012910","0000","  519","  291","  228","44 %","",
"[Totle]"," ","  519","  291","  228","44 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK012B00","0000","  219","  138","   81","37 %","",
"[Totle]"," ","  219","  138","   81","37 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK013100","0000","  682","  362","  320","47 %","",
"[Totle]"," ","  682","  362","  320","47 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK014230","0000","1,406","1,093","  313","22 %","",
"[Totle]"," ","1,406","1,093","  313","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK014240","0000","1,733","  742","  991","57 %","",
"[Totle]"," ","1,733","  742","  991","57 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK015100","0000","  586","  447","  139","24 %","",
"[Totle]"," ","  586","  447","  139","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK019100","0000","    9","    3","    6","67 %","",
"[Totle]"," ","    9","    3","    6","67 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK019800","0000","   95","   58","   37","39 %","",
"[Totle]"," ","   95","   58","   37","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK019E00","0000","   76","   70","    6"," 8 %","",
"[Totle]"," ","   76","   70","    6"," 8 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YK019F00","0000","   62","   56","    6","10 %","",
"[Totle]"," ","   62","   56","    6","10 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YKSPACEC","0000","  178","  160","   18","10 %","",
"[Totle]"," ","  178","  160","   18","10 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YL02CAL","0000","   43","   23","   20","47 %","",
"[Totle]"," ","   43","   23","   20","47 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002","0000","   22","    4","   18","82 %","ÅySales  orderÅzReceiving ordersÅ@creation  screen",
"YLP105MP002F01","0000","5,468","3,408","2,060","38 %","",
"YLP105MP002I01","0000","  451","  223","  228","51 %","",
"YLP105MP002O01","0000","  304","  219","   85","28 %","",
"YLP105MP002TOP","0000","  295","  150","  145","49 %","",
"YLP105MP002","9000","   73","   51","   22","30 %","Registration screen",
"[Totle]"," ","6,613","4,055","2,558","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002F01","0000","5,468","3,408","2,060","38 %","",
"[Totle]"," ","5,468","3,408","2,060","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002F01_110408_TEST","0000","5,164","3,423","1,741","34 %","",
"[Totle]"," ","5,164","3,423","1,741","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002I01","0000","  451","  223","  228","51 %","",
"[Totle]"," ","  451","  223","  228","51 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002I01_110408_TEST","0000","  432","  221","  211","49 %","",
"[Totle]"," ","  432","  221","  211","49 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002O01","0000","  304","  219","   85","28 %","",
"[Totle]"," ","  304","  219","   85","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002O01_110408_TEST","0000","  300","  215","   85","28 %","",
"[Totle]"," ","  300","  215","   85","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002TOP","0000","  295","  150","  145","49 %","",
"[Totle]"," ","  295","  150","  145","49 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002TOP_110408_TEST","0000","  293","  226","   67","23 %","",
"[Totle]"," ","  293","  226","   67","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP002_110408_TEST","0000","   17","    4","   13","76 %","",
"[Totle]"," ","   17","    4","   13","76 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP003","0000","   15","    4","   11","73 %","ÅySales  orderÅzReceiving ordersÅ@changing  screen",
"YLP105MP003F01","0000","3,994","2,648","1,346","34 %","",
"YLP105MP003I01","0000","  351","  172","  179","51 %","",
"YLP105MP003O01","0000","  150","   93","   57","38 %","",
"YLP105MP003TOP","0000","  310","  156","  154","50 %","",
"YLP105MP003","9000","   77","   53","   24","31 %","Change screen",
"[Totle]"," ","4,897","3,126","1,771","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP003F01","0000","3,994","2,648","1,346","34 %","",
"[Totle]"," ","3,994","2,648","1,346","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP003I01","0000","  351","  172","  179","51 %","",
"[Totle]"," ","  351","  172","  179","51 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP003O01","0000","  150","   93","   57","38 %","",
"[Totle]"," ","  150","   93","   57","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP003TOP","0000","  310","  156","  154","50 %","",
"[Totle]"," ","  310","  156","  154","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP004","0000","   15","    4","   11","73 %","ÅySales  orderÅzReceiving ordersÅ@display  screen",
"YLP105MP004F01","0000","1,456","  970","  486","33 %","",
"YLP105MP004I01","0000","  110","   59","   51","46 %","",
"YLP105MP004O01","0000","  106","   82","   24","23 %","",
"YLP105MP004TOP","0000","  250","  111","  139","56 %","",
"YLP105MP004","9000","   33","   16","   17","52 %","Display screen",
"[Totle]"," ","1,970","1,242","  728","37 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP004F01","0000","1,456","  970","  486","33 %","",
"[Totle]"," ","1,456","  970","  486","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP004I01","0000","  110","   59","   51","46 %","",
"[Totle]"," ","  110","   59","   51","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP004O01","0000","  106","   82","   24","23 %","",
"[Totle]"," ","  106","   82","   24","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLP105MP004TOP","0000","  250","  111","  139","56 %","",
"[Totle]"," ","  250","  111","  139","56 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YM011000_HF","0000","4,523","2,578","1,945","43 %","Closing Balance List",
"[Totle]"," ","4,523","2,578","1,945","43 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YM012900","0000","2,444","1,330","1,114","46 %","Account Book Inventory List",
"[Totle]"," ","2,444","1,330","1,114","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YM020400","0000","  106","   74","   32","30 %","",
"[Totle]"," ","  106","   74","   32","30 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMADTCON","0000","   12","    6","    6","50 %","YMADT000 Constants",
"[Totle]"," ","   12","    6","    6","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMADTMAC","0000","   26","   14","   12","46 %","YMADT000 macros",
"[Totle]"," ","   26","   14","   12","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMADTTOP","0000","  289","  243","   46","16 %","Include YMADTTOP",
"[Totle]"," ","  289","  243","   46","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMANULLI","0000","   40","   40","    0"," 0 %","change fields to null ytr_prc",
"[Totle]"," ","   40","   40","    0"," 0 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAPRSEL","0000","   19","   14","    5","26 %","For selection screen",
"[Totle]"," ","   19","   14","    5","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAPRTOP","0000","   56","   44","   12","21 %","For global data",
"[Totle]"," ","   56","   44","   12","21 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMASTF01","0000","   77","   58","   19","25 %","Test include for OptiManage",
"[Totle]"," ","   77","   58","   19","25 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMASTF02","0000","  505","  402","  103","20 %","Batch forms for OptiManage",
"[Totle]"," ","  505","  402","  103","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMASTTOP","0000","   40","   32","    8","20 %","Include YMA01TOP",
"[Totle]"," ","   40","   32","    8","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMATR000","0000","  172","   96","   76","44 %","PATROL for mySAP.com - Manager - Tree of Parameters",
"YMATR000","0001","   17","    8","    9","53 %","jobs",
"YMATR000","0002","   14","    8","    6","43 %","Pop up dialog to change param's",
"YMATR000","0003","    5","    4","    1","20 %","change opmod",
"YMATR000","0004","    7","    4","    3","43 %","aux screen for choice setting",
"YMATR000","0100","   16","    7","    9","56 %","Create new appserv-> transactions",
"YMATR000","0101","    5","    4","    1","20 %","Add expensive Time For  Sql process",
"YMATR000","0102","   16","    7","    9","56 %","Add expensive Time For  Sql process",
"YMATR000","0110","   16","    7","    9","56 %","Create new user/group for Lock  Manager: Maximum lock time",
"YMATR000","0200","   13","    8","    5","38 %","Pop up dialog to change param's",
"YMATR000","0202","   17","    8","    9","53 %","Pop up dialog to change param's",
"YMATR000","0218","    6","    4","    2","33 %","Screen For additional parameter",
"YMATR000","0300","   19","    6","   13","68 %","Time Interval Parameters",
"YMATR000","0303","    8","    4","    4","50 %","change opmod",
"YMATR000","0350","   16","    4","   12","75 %","Copy transaction code",
"YMATR000","0351","   16","    6","   10","63 %","Copy transaction code to other apserver",
"YMATR000","1100","   15","    9","    6","40 %","Problematic SQL :Create new appserv-> transactions",
"YMATR000","2001","   17","   14","    3","18 %","Pop up dialog to change param'% Lock Table Utilization",
"YMATR000","2002","    9","    6","    3","33 %","Pop up dialog to change param'% Lock Table Utilization",
"YMATR000","3001","   20","    6","   14","70 %","Pager Parameters",
"YMATR000","3002","   19","    7","   12","63 %","R/3 Mail Users",
"YMATR000","3003","   20","    6","   14","70 %","SNMP params",
"YMATR000","3004","   20","    8","   12","60 %","screen for SETTINGS case",
"YMATR000","3005","   37","   15","   22","59 %","Problematic SQL General",
"YMATR000","3102","    5","    4","    1","20 %","Add expensive Time For  Sql process",
"YMATR000","3300","    6","    4","    2","33 %","screen for creating job manager...",
"YMATR000","9100","    6","    4","    2","33 %","List of Users",
"[Totle]"," ","  537","  268","  269","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMATRF01","0000","3,323","2,287","1,036","31 %","Include for YMATR000 (forms)",
"[Totle]"," ","3,323","2,287","1,036","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMATRF02","0000","  566","  396","  170","30 %","Include YMATRF02",
"[Totle]"," ","  566","  396","  170","30 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMATRF03","0000","1,204","  779","  425","35 %","Include YMATRF03",
"[Totle]"," ","1,204","  779","  425","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMATRF04","0000","3,361","2,178","1,183","35 %","Include YMATRF04",
"[Totle]"," ","3,361","2,178","1,183","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMATRI00","0000","3,267","2,248","1,019","31 %","Include YMATRI00",
"[Totle]"," ","3,267","2,248","1,019","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMATRO00","0000","1,285","  730","  555","43 %","Include YMATRO00",
"[Totle]"," ","1,285","  730","  555","43 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMATRTOP","0000","  227","  205","   22","10 %","Include YMATRTOP",
"[Totle]"," ","  227","  205","   22","10 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAUNDOD","0000","    9","    8","    1","11 %","Undo Users changed Our Default",
"[Totle]"," ","    9","    8","    1","11 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAUNINS","0000","   16","   12","    4","25 %","Uninstall OptiTrak",
"[Totle]"," ","   16","   12","    4","25 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAUS000","0000","  169","   89","   80","47 %","popup for getting mail users",
"YMAUS000","0001","   11","    3","    8","73 %","background",
"YMAUS000","0002","   14","    9","    5","36 %","popup screen for mail users",
"[Totle]"," ","  194","  101","   93","48 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAWRK04","0000","   73","   57","   16","22 %","Resource Limits Details. Details for SAP 4.x",
"[Totle]"," ","   73","   57","   16","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAZM000","0000","   97","   51","   46","47 %","zs-GRAPH-1.0 - menu to graph",
"YMAZM000","1111","   20","   12","    8","40 %","zs-GRAPH - menu 1",
"[Totle]"," ","  117","   63","   54","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAZMF00","0000","  295","  205","   90","31 %","zs-GRAPH-1.0 - for ZSGRM - general algorithms",
"[Totle]"," ","  295","  205","   90","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAZMF01","0000","  291","  139","  152","52 %","zs-GRAPH-2.0 - for ZSGRM - all prep & work",
"[Totle]"," ","  291","  139","  152","52 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAZMF03","0000","  221","   97","  124","56 %","zs-GRAPH-2.0 - for ZSGRM - interface",
"[Totle]"," ","  221","   97","  124","56 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YMAZMF04","0000","  145","   58","   87","60 %","zs-GRAPH-1.0 - for ZSGRM - call Func Mod",
"[Totle]"," ","  145","   58","   87","60 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
